time,vehicle_id,speed,acceleration,lane_position,lane_index
18.1,normal_flow.2,5.882,2.355,5.605,0
18.1,normal_flow.3,10.652,-0.646,56.165,2
18.1,normal_flow.4,7.782,2.246,17.791,2
18.2,normal_flow.0,14.55,0.129,68.734,1
18.2,normal_flow.1,11.014,1.282,10.039,1
18.2,normal_flow.2,6.114,2.32,0.186,0
18.2,normal_flow.3,10.573,-0.787,57.223,2
18.2,normal_flow.4,8.002,2.202,18.591,2
18.3,normal_flow.0,14.562,0.12,70.19,1
18.3,normal_flow.1,11.136,1.219,11.152,1
18.3,normal_flow.2,6.342,2.282,0.82,0
18.3,normal_flow.3,10.48,-0.93,58.271,2
18.3,normal_flow.4,8.217,2.155,19.413,2
18.4,normal_flow.0,14.573,0.112,71.648,1
18.4,normal_flow.1,11.252,1.156,12.277,1
18.4,normal_flow.2,6.566,2.24,1.477,0
18.4,normal_flow.3,10.373,-1.073,59.308,2
18.4,normal_flow.4,8.428,2.105,20.256,2
18.5,normal_flow.1,11.361,1.095,13.414,1
18.5,normal_flow.2,6.786,2.194,2.156,0
18.5,normal_flow.3,10.251,-1.217,60.333,2
18.5,normal_flow.4,8.633,2.052,21.119,2
18.6,normal_flow.1,11.471,1.099,14.561,1
18.6,normal_flow.2,7.0,2.144,2.856,0
18.6,normal_flow.3,10.115,-1.361,61.344,2
18.6,normal_flow.4,8.832,1.995,22.002,2
18.7,normal_flow.1,11.575,1.04,15.718,1
18.7,normal_flow.2,7.209,2.091,3.576,0
18.7,normal_flow.3,9.964,-1.505,62.341,2
18.7,normal_flow.4,9.026,1.934,22.905,2
18.8,normal_flow.1,11.673,0.982,16.885,1
18.8,normal_flow.2,7.413,2.034,4.318,0
18.8,normal_flow.3,9.799,-1.648,63.321,2
18.8,normal_flow.4,9.213,1.87,23.826,2
18.8,normal_flow.5,0.0,0.0,5.1,0
18.9,normal_flow.1,11.766,0.927,18.062,1
18.9,normal_flow.2,7.61,1.974,5.079,0
18.9,normal_flow.3,9.62,-1.79,64.283,2
18.9,normal_flow.4,9.393,1.803,24.766,2
18.9,normal_flow.5,0.26,2.6,5.126,0
19.0,normal_flow.1,11.853,0.873,19.247,1
19.0,normal_flow.2,7.801,1.911,5.859,0
19.0,normal_flow.3,9.427,-1.93,65.226,2
19.0,normal_flow.4,9.566,1.733,25.722,2
19.0,normal_flow.5,0.52,2.6,5.178,1
19.1,normal_flow.1,11.935,0.821,20.441,1
19.1,normal_flow.2,7.985,1.844,6.657,0
19.1,normal_flow.3,9.221,-2.066,66.148,2
19.1,normal_flow.4,9.732,1.66,26.695,2
19.1,normal_flow.5,0.78,2.6,5.256,1
19.2,normal_flow.1,12.012,0.771,21.642,1
19.2,normal_flow.2,8.163,1.776,7.474,0
19.2,normal_flow.3,9.001,-2.199,67.048,2
19.2,normal_flow.4,9.891,1.584,27.684,2
19.2,normal_flow.5,1.04,2.6,5.36,1
19.3,normal_flow.1,12.085,0.724,22.851,1
19.3,normal_flow.2,8.334,1.705,8.307,0
19.3,normal_flow.3,8.768,-2.327,67.925,2
19.3,normal_flow.4,10.041,1.505,28.689,2
19.3,normal_flow.5,1.3,2.599,5.49,1
19.4,normal_flow.1,12.153,0.678,24.066,1
19.4,normal_flow.2,8.497,1.633,9.157,0
19.4,normal_flow.3,8.523,-2.448,68.777,2
19.4,normal_flow.4,10.184,1.423,29.707,2
19.4,normal_flow.5,1.56,2.598,5.646,1
19.5,normal_flow.1,12.216,0.634,25.287,1
19.5,normal_flow.2,8.653,1.56,10.022,0
19.5,normal_flow.3,8.267,-2.562,69.604,2
19.5,normal_flow.4,10.317,1.339,30.739,2
19.5,normal_flow.5,1.819,2.597,5.828,2
19.6,normal_flow.1,12.275,0.593,26.515,1
19.6,normal_flow.2,8.801,1.485,10.902,0
19.6,normal_flow.3,8.0,-2.668,70.404,2
19.6,normal_flow.4,10.443,1.253,31.783,2
19.6,normal_flow.5,2.075,2.557,6.035,2
19.7,normal_flow.1,12.331,0.554,27.748,1
19.7,normal_flow.2,8.942,1.411,11.796,0
19.7,normal_flow.3,7.724,-2.763,71.176,2
19.7,normal_flow.4,10.559,1.166,32.839,2
19.7,normal_flow.5,2.331,2.56,6.269,2
19.8,normal_flow.1,12.382,0.517,28.986,1
19.8,normal_flow.2,9.076,1.337,12.704,0
19.8,normal_flow.3,7.439,-2.848,71.92,2
19.8,normal_flow.4,10.667,1.076,33.906,2
19.8,normal_flow.5,2.587,2.561,6.527,2
19.9,normal_flow.1,12.431,0.482,30.229,1
19.9,normal_flow.2,9.203,1.264,13.624,0
19.9,normal_flow.3,7.147,-2.921,72.635,2
19.9,normal_flow.4,10.765,0.985,34.982,2
19.9,normal_flow.5,2.843,2.561,6.812,2
20.0,normal_flow.1,12.475,0.448,31.477,1
20.0,normal_flow.2,9.322,1.192,14.556,0
20.0,normal_flow.3,6.849,-2.981,73.32,2
20.0,normal_flow.4,10.855,0.891,36.068,2
20.0,normal_flow.5,3.099,2.56,7.121,2
20.1,normal_flow.1,12.517,0.417,32.729,1
20.1,normal_flow.2,9.434,1.121,15.5,0
20.1,normal_flow.3,6.546,-3.027,73.974,2
20.1,normal_flow.4,10.931,0.768,37.161,2
20.1,normal_flow.5,3.355,2.558,7.457,2
20.2,normal_flow.1,12.556,0.388,33.984,1
20.2,normal_flow.2,9.539,1.052,16.454,0
20.2,normal_flow.3,6.24,-3.059,74.598,2
20.2,normal_flow.4,10.996,0.642,38.26,2
20.2,normal_flow.5,3.611,2.555,7.818,2
20.3,normal_flow.1,12.592,0.36,35.243,1
20.3,normal_flow.2,9.638,0.985,17.417,0
20.3,normal_flow.3,5.933,-3.076,75.192,2
20.3,normal_flow.4,11.047,0.511,39.365,2
20.3,normal_flow.5,3.866,2.55,8.205,2
20.4,normal_flow.1,12.625,0.334,36.506,1
20.4,normal_flow.2,9.73,0.921,18.39,0
20.4,normal_flow.3,5.625,-3.078,75.754,2
20.4,normal_flow.4,11.084,0.376,40.473,2
20.4,normal_flow.5,4.12,2.544,8.617,2
20.5,normal_flow.1,12.656,0.31,37.772,1
20.5,normal_flow.2,9.815,0.859,19.372,0
20.5,normal_flow.3,5.319,-3.064,76.286,2
20.5,normal_flow.4,11.108,0.238,41.584,2
20.5,normal_flow.5,4.373,2.535,9.054,2
20.6,normal_flow.1,12.685,0.288,39.04,1
20.6,normal_flow.2,9.895,0.799,20.362,0
20.6,normal_flow.3,5.015,-3.036,76.787,2
20.6,normal_flow.4,11.118,0.096,42.696,2
20.6,normal_flow.5,4.626,2.522,9.517,2
20.7,normal_flow.1,12.712,0.267,40.311,1
20.7,normal_flow.2,9.97,0.743,0.239,1
20.7,normal_flow.3,4.716,-2.994,0.459,0
20.7,normal_flow.4,11.113,-0.049,43.807,2
20.7,normal_flow.5,4.876,2.504,10.004,2
20.8,normal_flow.1,12.737,0.247,41.585,1
20.8,normal_flow.2,10.148,1.786,1.253,1
20.8,normal_flow.3,4.418,-2.979,0.901,0
20.8,normal_flow.4,11.093,-0.196,44.917,2
20.8,normal_flow.5,5.124,2.48,10.517,2
20.9,normal_flow.1,12.759,0.229,42.861,1
20.9,normal_flow.2,10.321,1.728,2.285,1
20.9,normal_flow.3,4.129,-2.885,1.314,0
20.9,normal_flow.4,11.058,-0.347,46.022,2
20.9,normal_flow.5,5.369,2.454,11.053,2
21.0,normal_flow.1,12.781,0.212,44.139,1
21.0,normal_flow.2,10.488,1.668,3.334,1
21.0,normal_flow.3,3.85,-2.789,1.699,0
21.0,normal_flow.4,11.009,-0.499,47.123,2
21.0,normal_flow.5,5.612,2.425,11.615,2
21.1,normal_flow.1,12.8,0.196,45.419,1
21.1,normal_flow.2,10.649,1.607,4.399,1
21.1,normal_flow.3,4.104,2.539,2.109,0
21.1,normal_flow.4,10.943,-0.651,48.218,2
21.1,normal_flow.5,5.851,2.393,12.2,2
21.2,normal_flow.1,12.818,0.181,46.701,1
21.2,normal_flow.2,10.803,1.546,5.479,1
21.2,normal_flow.3,4.357,2.53,2.545,0
21.2,normal_flow.4,10.88,-0.631,49.306,2
21.2,normal_flow.5,6.087,2.362,12.809,2
21.3,normal_flow.1,12.835,0.167,47.984,1
21.3,normal_flow.2,10.952,1.484,6.575,1
21.3,normal_flow.3,4.609,2.52,3.006,0
21.3,normal_flow.4,10.819,-0.609,50.388,2
21.3,normal_flow.5,6.32,2.328,13.441,2
21.4,normal_flow.1,12.85,0.154,49.269,1
21.4,normal_flow.2,11.094,1.422,7.684,1
21.4,normal_flow.3,4.86,2.507,3.492,0
21.4,normal_flow.4,10.761,-0.585,51.464,2
21.4,normal_flow.5,6.549,2.286,14.095,2
21.5,normal_flow.1,12.865,0.143,50.556,1
21.5,normal_flow.2,11.23,1.361,8.807,1
21.5,normal_flow.3,5.109,2.492,4.003,0
21.5,normal_flow.4,10.705,-0.558,52.534,2
21.5,normal_flow.5,6.773,2.24,14.773,2
21.6,normal_flow.1,12.878,0.132,51.844,1
21.6,normal_flow.2,11.36,1.299,9.943,1
21.6,normal_flow.3,5.357,2.475,4.538,0
21.6,normal_flow.4,10.652,-0.53,53.599,2
21.6,normal_flow.5,6.992,2.19,15.472,2
21.7,normal_flow.1,12.89,0.122,53.133,1
21.7,normal_flow.2,11.484,1.238,11.091,1
21.7,normal_flow.3,5.602,2.455,5.099,0
21.7,normal_flow.4,10.602,-0.5,54.66,2
21.7,normal_flow.5,7.205,2.135,16.192,2
21.8,normal_flow.1,12.901,0.112,54.423,1
21.8,normal_flow.2,11.601,1.179,12.251,1
21.8,normal_flow.3,5.845,2.432,5.683,0
21.8,normal_flow.4,10.543,-0.595,55.714,2
21.8,normal_flow.5,7.413,2.077,16.934,2
21.9,normal_flow.1,12.912,0.104,55.714,1
21.9,normal_flow.2,11.713,1.12,13.423,1
21.9,normal_flow.3,6.086,2.405,0.262,0
21.9,normal_flow.4,10.47,-0.722,56.761,2
21.9,normal_flow.5,7.614,2.014,17.695,2
22.0,normal_flow.1,12.921,0.096,57.006,1
22.0,normal_flow.2,11.82,1.062,14.605,1
22.0,normal_flow.3,6.324,2.376,0.894,0
22.0,normal_flow.4,10.385,-0.851,57.799,2
22.0,normal_flow.5,7.809,1.948,18.476,2
22.1,normal_flow.1,12.93,0.088,58.299,1
22.1,normal_flow.2,11.92,1.005,15.797,1
22.1,normal_flow.3,6.558,2.343,1.55,0
22.1,normal_flow.4,10.287,-0.982,58.828,2
22.1,normal_flow.5,7.997,1.879,19.276,2
22.2,normal_flow.1,12.938,0.081,59.593,1
22.2,normal_flow.2,12.015,0.951,16.998,1
22.2,normal_flow.3,6.789,2.307,2.229,0
22.2,normal_flow.4,10.176,-1.113,59.846,2
22.2,normal_flow.5,8.178,1.807,20.094,2
22.3,normal_flow.1,12.946,0.075,60.887,1
22.3,normal_flow.2,12.105,0.897,18.209,1
22.3,normal_flow.3,7.015,2.267,2.93,0
22.3,normal_flow.4,10.051,-1.245,60.851,2
22.3,normal_flow.5,8.351,1.731,20.929,2
22.4,normal_flow.1,12.952,0.069,62.183,1
22.4,normal_flow.2,12.19,0.846,19.428,1
22.4,normal_flow.3,7.238,2.224,3.654,0
22.4,normal_flow.4,9.913,-1.378,61.842,2
22.4,normal_flow.5,8.516,1.653,21.78,2
22.5,normal_flow.1,12.959,0.064,63.478,1
22.5,normal_flow.2,12.269,0.796,20.655,1
22.5,normal_flow.3,7.455,2.178,4.4,0
22.5,normal_flow.4,9.762,-1.511,62.818,2
22.5,normal_flow.5,8.674,1.574,22.648,2
22.5,normal_flow.6,0.0,0.0,5.1,0
22.6,normal_flow.1,12.965,0.059,64.775,1
22.6,normal_flow.2,12.344,0.749,21.889,1
22.6,normal_flow.3,7.668,2.128,5.166,0
22.6,normal_flow.4,9.598,-1.644,63.778,2
22.6,normal_flow.5,8.823,1.492,23.53,2
22.6,normal_flow.6,0.26,2.6,5.126,0
22.7,normal_flow.1,12.97,0.054,66.072,1
22.7,normal_flow.2,12.414,0.703,23.131,1
22.7,normal_flow.3,7.876,2.075,5.954,0
22.7,normal_flow.4,9.42,-1.776,64.72,2
22.7,normal_flow.5,8.964,1.41,24.426,2
22.7,normal_flow.6,0.52,2.6,5.178,1
22.8,normal_flow.1,12.975,0.05,67.369,1
22.8,normal_flow.2,12.48,0.659,24.379,1
22.8,normal_flow.3,8.078,2.018,6.762,0
22.8,normal_flow.4,9.229,-1.907,65.643,2
22.8,normal_flow.5,9.097,1.326,25.336,2
22.8,normal_flow.6,0.78,2.6,5.256,1
22.9,normal_flow.1,12.98,0.046,68.667,1
22.9,normal_flow.2,12.542,0.617,25.633,1
22.9,normal_flow.3,8.273,1.959,7.589,0
22.9,normal_flow.4,9.026,-2.036,66.546,2
22.9,normal_flow.5,9.212,1.156,26.257,2
22.9,normal_flow.6,1.04,2.6,5.36,1
23.0,normal_flow.1,12.984,0.042,69.966,1
23.0,normal_flow.2,12.6,0.577,26.893,1
23.0,normal_flow.3,8.463,1.897,8.435,0
23.0,normal_flow.4,8.81,-2.161,67.427,2
23.0,normal_flow.5,9.319,1.069,27.189,2
23.0,normal_flow.6,1.3,2.599,5.49,1
23.1,normal_flow.1,12.988,0.039,71.265,1
23.1,normal_flow.2,12.654,0.539,28.158,1
23.1,normal_flow.3,8.646,1.833,9.3,0
23.1,normal_flow.4,8.581,-2.283,68.285,2
23.1,normal_flow.5,9.417,0.983,28.131,2
23.1,normal_flow.6,1.56,2.599,5.646,2
23.2,normal_flow.1,12.991,0.036,72.564,1
23.2,normal_flow.2,12.704,0.504,29.428,1
23.2,normal_flow.3,8.823,1.767,10.182,0
23.2,normal_flow.4,8.341,-2.4,69.119,2
23.2,normal_flow.5,9.507,0.898,29.082,2
23.2,normal_flow.6,1.814,2.547,5.827,2
23.3,normal_flow.2,12.751,0.47,30.704,1
23.3,normal_flow.3,8.993,1.699,11.082,0
23.3,normal_flow.4,8.09,-2.51,69.928,2
23.3,normal_flow.5,9.589,0.814,30.041,2
23.3,normal_flow.6,2.069,2.551,6.034,2
23.4,normal_flow.2,12.834,0.828,31.987,1
23.4,normal_flow.3,9.156,1.629,11.997,0
23.4,normal_flow.4,7.829,-2.612,70.711,2
23.4,normal_flow.5,9.662,0.731,31.007,2
23.4,normal_flow.6,2.325,2.554,6.267,2
23.5,normal_flow.2,12.912,0.782,33.278,1
23.5,normal_flow.3,9.312,1.561,12.928,0
23.5,normal_flow.4,7.559,-2.706,71.467,2
23.5,normal_flow.5,9.727,0.65,31.979,2
23.5,normal_flow.6,2.58,2.557,6.525,2
23.6,normal_flow.2,12.986,0.737,34.577,1
23.6,normal_flow.3,9.461,1.491,13.875,0
23.6,normal_flow.4,7.28,-2.79,72.195,2
23.6,normal_flow.5,9.784,0.571,32.958,2
23.6,normal_flow.6,2.836,2.559,6.808,2
23.7,normal_flow.2,13.055,0.694,35.882,1
23.7,normal_flow.3,9.603,1.422,14.835,0
23.7,normal_flow.4,6.993,-2.863,72.894,2
23.7,normal_flow.5,9.833,0.493,33.941,2
23.7,normal_flow.6,3.092,2.56,7.118,2
23.8,normal_flow.2,13.12,0.653,37.194,1
23.8,normal_flow.3,9.739,1.352,15.809,0
23.8,normal_flow.4,6.701,-2.923,73.564,2
23.8,normal_flow.5,9.875,0.418,34.929,2
23.8,normal_flow.6,3.348,2.559,7.453,2
23.9,normal_flow.2,13.182,0.614,38.512,1
23.9,normal_flow.3,9.867,1.284,16.795,0
23.9,normal_flow.4,6.404,-2.97,74.205,2
23.9,normal_flow.5,9.909,0.344,35.92,2
23.9,normal_flow.6,3.604,2.556,7.813,2
24.0,normal_flow.2,13.24,0.577,39.836,1
24.0,normal_flow.3,9.988,1.216,17.794,0
24.0,normal_flow.4,6.104,-3.003,74.815,2
24.0,normal_flow.5,9.936,0.272,36.913,2
24.0,normal_flow.6,3.859,2.552,8.199,2
24.1,normal_flow.2,13.294,0.541,41.166,1
24.1,normal_flow.3,10.103,1.149,18.805,0
24.1,normal_flow.4,5.801,-3.022,75.395,2
24.1,normal_flow.5,9.957,0.202,37.909,2
24.1,normal_flow.6,4.114,2.547,8.61,2
24.2,normal_flow.2,13.344,0.507,42.5,1
24.2,normal_flow.3,10.212,1.084,19.826,0
24.2,normal_flow.4,5.499,-3.025,75.945,2
24.2,normal_flow.5,9.97,0.133,38.906,2
24.2,normal_flow.6,4.368,2.541,9.047,2
24.3,normal_flow.2,13.392,0.475,43.839,1
24.3,normal_flow.3,10.314,1.02,20.857,0
24.3,normal_flow.4,5.198,-3.013,76.465,2
24.3,normal_flow.5,9.977,0.066,39.903,2
24.3,normal_flow.6,4.621,2.533,9.509,2
24.4,normal_flow.2,13.436,0.445,45.183,1
24.4,normal_flow.3,10.41,0.959,0.778,1
24.4,normal_flow.4,4.899,-2.986,0.155,0
24.4,normal_flow.5,9.977,0.0,40.901,2
24.4,normal_flow.6,4.874,2.524,9.997,2
24.5,normal_flow.2,13.478,0.416,46.531,1
24.5,normal_flow.3,10.598,1.888,1.838,1
24.5,normal_flow.4,4.599,-3.004,0.614,0
24.5,normal_flow.5,9.97,-0.065,41.898,2
24.5,normal_flow.6,5.125,2.513,10.509,2
24.6,normal_flow.2,13.517,0.389,47.882,1
24.6,normal_flow.3,10.782,1.836,2.916,1
24.6,normal_flow.4,4.307,-2.915,1.045,0
24.6,normal_flow.5,9.957,-0.129,42.894,2
24.6,normal_flow.6,5.375,2.5,11.047,2
24.7,normal_flow.2,13.553,0.363,49.238,1
24.7,normal_flow.3,10.96,1.782,4.012,1
24.7,normal_flow.4,4.025,-2.824,1.448,0
24.7,normal_flow.5,9.938,-0.192,43.888,2
24.7,normal_flow.6,5.624,2.485,11.609,2
24.8,normal_flow.2,13.587,0.339,50.596,1
24.8,normal_flow.3,11.133,1.727,5.125,1
24.8,normal_flow.4,3.752,-2.731,1.823,0
24.8,normal_flow.5,9.913,-0.255,44.879,2
24.8,normal_flow.6,5.87,2.468,12.196,2
24.9,normal_flow.2,13.618,0.316,51.958,1
24.9,normal_flow.3,11.3,1.672,6.255,1
24.9,normal_flow.4,4.006,2.542,2.223,0
24.9,normal_flow.5,9.881,-0.318,45.867,2
24.9,normal_flow.6,6.115,2.449,12.807,2
25.0,normal_flow.2,13.648,0.295,53.323,1
25.0,normal_flow.3,11.462,1.615,7.402,1
25.0,normal_flow.4,4.259,2.534,2.649,0
25.0,normal_flow.5,9.843,-0.381,46.851,2
25.0,normal_flow.6,6.358,2.427,13.443,2
25.1,normal_flow.2,13.675,0.275,54.691,1
25.1,normal_flow.3,11.617,1.558,8.563,1
25.1,normal_flow.4,4.511,2.523,3.1,0
25.1,normal_flow.5,9.798,-0.445,47.831,2
25.1,normal_flow.6,6.598,2.403,14.103,2
25.2,normal_flow.2,13.701,0.256,56.061,1
25.2,normal_flow.3,11.767,1.501,9.74,1
25.2,normal_flow.4,4.763,2.51,3.577,0
25.2,normal_flow.5,9.747,-0.51,48.806,2
25.2,normal_flow.6,6.836,2.375,14.787,2
25.3,normal_flow.2,13.725,0.238,57.433,1
25.3,normal_flow.3,11.912,1.443,10.931,1
25.3,normal_flow.4,5.012,2.495,4.078,0
25.3,normal_flow.5,9.69,-0.575,49.775,2
25.3,normal_flow.6,7.07,2.345,15.494,2
25.4,normal_flow.2,13.747,0.222,58.808,1
25.4,normal_flow.3,12.05,1.385,12.136,1
25.4,normal_flow.4,5.26,2.477,4.604,0
25.4,normal_flow.5,9.625,-0.643,50.737,2
25.4,normal_flow.6,7.301,2.311,16.224,2
25.5,normal_flow.2,13.768,0.207,60.185,1
25.5,normal_flow.3,12.183,1.328,13.355,1
25.5,normal_flow.4,5.505,2.455,5.154,0
25.5,normal_flow.5,9.554,-0.712,51.693,2
25.5,normal_flow.6,7.529,2.274,16.977,2
25.6,normal_flow.2,13.787,0.192,61.563,1
25.6,normal_flow.3,12.31,1.271,14.586,1
25.6,normal_flow.4,5.748,2.429,5.729,0
25.6,normal_flow.5,9.476,-0.783,52.64,2
25.6,normal_flow.6,7.752,2.233,17.752,2
25.7,normal_flow.2,13.805,0.179,62.944,1
25.7,normal_flow.3,12.432,1.215,15.829,1
25.7,normal_flow.4,5.988,2.4,0.298,0
25.7,normal_flow.5,9.39,-0.856,53.579,2
25.7,normal_flow.6,7.971,2.189,18.549,2
25.8,normal_flow.2,13.821,0.166,64.326,1
25.8,normal_flow.3,12.548,1.159,17.084,1
25.8,normal_flow.4,6.225,2.367,0.92,0
25.8,normal_flow.5,9.297,-0.932,54.509,2
25.8,normal_flow.6,8.185,2.14,19.368,2
25.9,normal_flow.2,13.837,0.154,65.71,1
25.9,normal_flow.3,12.658,1.105,18.349,1
25.9,normal_flow.4,6.458,2.331,1.566,0
25.9,normal_flow.5,9.196,-1.011,55.429,2
25.9,normal_flow.6,8.394,2.087,20.207,2
26.0,normal_flow.2,13.851,0.143,67.095,1
26.0,normal_flow.3,12.763,1.051,19.626,1
26.0,normal_flow.4,6.687,2.29,2.235,0
26.0,normal_flow.5,9.087,-1.093,56.337,2
26.0,normal_flow.6,8.597,2.031,21.067,2
26.1,normal_flow.2,13.864,0.133,68.481,1
26.1,normal_flow.3,12.863,0.999,20.912,1
26.1,normal_flow.4,6.912,2.246,2.926,0
26.1,normal_flow.5,8.983,-1.04,57.236,2
26.1,normal_flow.6,8.794,1.969,21.946,2
26.2,normal_flow.2,13.877,0.124,69.869,1
26.2,normal_flow.3,12.958,0.948,22.208,1
26.2,normal_flow.4,7.131,2.198,3.639,0
26.2,normal_flow.5,8.975,-0.08,58.133,2
26.2,normal_flow.6,8.984,1.905,22.844,2
26.3,normal_flow.2,13.888,0.115,71.258,1
26.3,normal_flow.3,13.048,0.898,23.513,1
26.3,normal_flow.4,7.346,2.147,4.374,0
26.3,normal_flow.5,8.955,-0.2,59.028,2
26.3,normal_flow.6,9.169,1.845,23.761,2
26.3,normal_flow.7,0.0,0.0,5.1,0
26.4,normal_flow.2,13.899,0.107,72.648,1
26.4,normal_flow.3,13.133,0.85,24.826,1
26.4,normal_flow.4,7.555,2.091,5.129,0
26.4,normal_flow.5,8.923,-0.32,59.921,2
26.4,normal_flow.6,9.347,1.782,24.696,2
26.4,normal_flow.7,0.26,2.6,5.126,0
26.5,normal_flow.3,13.213,0.804,26.147,1
26.5,normal_flow.4,7.759,2.033,5.905,0
26.5,normal_flow.5,8.878,-0.441,60.809,2
26.5,normal_flow.6,9.518,1.715,25.648,2
26.5,normal_flow.7,0.52,2.6,5.178,1
26.6,normal_flow.3,13.318,1.051,27.479,1
26.6,normal_flow.4,7.956,1.971,6.701,0
26.6,normal_flow.5,8.822,-0.562,61.691,2
26.6,normal_flow.6,9.683,1.644,26.616,2
26.6,normal_flow.7,0.78,2.6,5.256,1
26.7,normal_flow.3,13.418,1.001,28.821,1
26.7,normal_flow.4,8.146,1.906,7.515,0
26.7,normal_flow.5,8.754,-0.684,62.566,2
26.7,normal_flow.6,9.84,1.57,27.6,2
26.7,normal_flow.7,1.04,2.6,5.36,1
26.8,normal_flow.3,13.513,0.952,30.172,1
26.8,normal_flow.4,8.33,1.839,8.348,0
26.8,normal_flow.5,8.673,-0.807,63.434,2
26.8,normal_flow.6,9.989,1.493,28.599,2
26.8,normal_flow.7,1.3,2.599,5.49,1
26.9,normal_flow.3,13.604,0.905,31.532,1
26.9,normal_flow.4,8.507,1.77,9.199,0
26.9,normal_flow.5,8.58,-0.93,64.292,2
26.9,normal_flow.6,10.13,1.412,29.612,2
26.9,normal_flow.7,1.56,2.598,5.646,1
27.0,normal_flow.3,13.69,0.859,32.901,1
27.0,normal_flow.4,8.677,1.699,10.067,0
27.0,normal_flow.5,8.475,-1.055,65.139,2
27.0,normal_flow.6,10.263,1.327,30.638,2
27.0,normal_flow.7,1.819,2.597,5.828,2
27.1,normal_flow.3,13.771,0.815,34.279,1
27.1,normal_flow.4,8.84,1.627,10.951,0
27.1,normal_flow.5,8.357,-1.18,65.975,2
27.1,normal_flow.6,10.387,1.239,31.677,2
27.1,normal_flow.7,2.075,2.557,6.035,2
27.2,normal_flow.3,13.848,0.772,35.663,1
27.2,normal_flow.4,8.995,1.553,11.85,0
27.2,normal_flow.5,8.226,-1.306,66.797,2
27.2,normal_flow.6,10.502,1.148,32.727,2
27.2,normal_flow.7,2.331,2.56,6.269,2
27.3,normal_flow.3,13.921,0.73,37.056,1
27.3,normal_flow.4,9.143,1.479,12.765,0
27.3,normal_flow.5,8.083,-1.433,67.606,2
27.3,normal_flow.6,10.607,1.053,33.788,2
27.3,normal_flow.7,2.587,2.561,6.527,2
27.4,normal_flow.3,13.991,0.691,38.455,1
27.4,normal_flow.4,9.284,1.405,13.693,0
27.4,normal_flow.5,7.927,-1.559,68.398,2
27.4,normal_flow.6,10.702,0.954,34.858,2
27.4,normal_flow.7,2.844,2.562,6.812,2
27.5,normal_flow.3,14.056,0.653,39.86,1
27.5,normal_flow.4,9.417,1.332,14.635,0
27.5,normal_flow.5,7.758,-1.685,69.174,2
27.5,normal_flow.6,10.788,0.851,35.937,2
27.5,normal_flow.7,3.1,2.562,7.122,2
27.6,normal_flow.3,14.117,0.616,41.272,1
27.6,normal_flow.4,9.543,1.259,15.589,0
27.6,normal_flow.5,7.577,-1.809,69.932,2
27.6,normal_flow.6,10.862,0.745,37.023,2
27.6,normal_flow.7,3.356,2.561,7.457,2
27.7,normal_flow.3,14.175,0.581,42.689,1
27.7,normal_flow.4,9.661,1.187,16.555,0
27.7,normal_flow.5,7.384,-1.932,70.67,2
27.7,normal_flow.6,10.926,0.635,38.116,2
27.7,normal_flow.7,3.612,2.559,7.818,2
27.8,normal_flow.3,14.23,0.548,44.112,1
27.8,normal_flow.4,9.773,1.117,17.532,0
27.8,normal_flow.5,7.179,-2.05,71.388,2
27.8,normal_flow.6,10.978,0.521,39.214,2
27.8,normal_flow.7,3.867,2.555,8.205,2
27.9,normal_flow.3,14.282,0.516,45.541,1
27.9,normal_flow.4,9.878,1.048,18.52,0
27.9,normal_flow.5,6.963,-2.165,72.084,2
27.9,normal_flow.6,11.018,0.403,40.315,2
27.9,normal_flow.7,4.122,2.551,8.617,2
28.0,normal_flow.3,14.33,0.485,46.974,1
28.0,normal_flow.4,9.976,0.982,19.518,0
28.0,normal_flow.5,6.735,-2.273,72.758,2
28.0,normal_flow.6,11.046,0.281,41.42,2
28.0,normal_flow.7,4.377,2.544,9.055,2
28.1,normal_flow.3,14.376,0.456,48.411,1
28.1,normal_flow.4,10.068,0.918,20.525,0
28.1,normal_flow.5,6.498,-2.373,73.408,2
28.1,normal_flow.6,11.062,0.155,42.526,2
28.1,normal_flow.7,4.63,2.534,9.518,2
28.2,normal_flow.3,14.419,0.429,49.853,1
28.2,normal_flow.4,10.153,0.856,0.42,1
28.2,normal_flow.5,6.252,-2.464,74.033,2
28.2,normal_flow.6,11.064,0.024,43.633,2
28.2,normal_flow.7,4.882,2.519,10.006,2
28.3,normal_flow.3,14.459,0.403,51.299,1
28.3,normal_flow.4,10.342,1.889,1.454,1
28.3,normal_flow.5,5.997,-2.545,74.633,2
28.3,normal_flow.6,11.053,-0.111,44.738,2
28.3,normal_flow.7,5.132,2.501,10.519,2
28.4,normal_flow.3,14.497,0.378,52.749,1
28.4,normal_flow.4,10.526,1.834,2.507,1
28.4,normal_flow.5,5.736,-2.613,75.206,2
28.4,normal_flow.6,11.028,-0.251,45.841,2
28.4,normal_flow.7,5.38,2.481,11.057,2
28.5,normal_flow.3,14.532,0.355,54.202,1
28.5,normal_flow.4,10.703,1.778,3.577,1
28.5,normal_flow.5,5.469,-2.666,75.753,2
28.5,normal_flow.6,10.988,-0.394,46.939,2
28.5,normal_flow.7,5.626,2.458,11.62,2
28.6,normal_flow.3,14.566,0.333,55.659,1
28.6,normal_flow.4,10.876,1.721,4.665,1
